STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,GFS_STO,SECTOR,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,1996,-1.6237487541113,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,1997,0.117159024758628,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,1998,1.76314295128397,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,1999,2.46183074398417,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2000,3.05409392851432,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2001,1.81968092763941,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2002,-0.584503277129589,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2003,-1.80564142747474,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2004,-1.69706427387106,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2005,-1.55210119899996,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2006,-1.14698125999465,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2007,-0.962620991210233,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2008,-3.53564257028112,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2009,-8.58327920547623,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2010,-6.68352239559405,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2011,-4.57677479113913,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2012,-5.08917760537779,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2013,-3.9435577628566,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2014,-3.69462994640577,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,GBR,GPB_S13_POGDP_PT,A,2015,-3.08105972967741,0,,,,,,,M,OL
